Sentence
 com;O
 aqueles;O
 que;O
 atravessam;O
 o;O
 seu;O
 caminho;O
 .;O
 Ele;O
 é;O
 temido;O
 por;O
 todos;PERSON
 das;O
 regiões;LOCATION
 pois;O
 o;O
 mesmo;O
 não;O
 esconde;O
 suas;O
 atrocidades;O
 .;O
"
"Estação;O
 de;O
 Senador;PERSON
 camará;O
 ,;O
 dentro;O
 e;O
 fora;O
 ,;O
 vários;O
 elementos;O
 ,;O
 armados;O
 vendendo;O
 drogas;O
 ,;O
 com;O
 barracas;ORGANIZATION
 armadas;O
 dentro;O
 da;O
 Estação;O
 e;O
 nas;O
 esquinas;O
 das;O
 Ruas;O
 Alberico;O
 de;O
 Morais;O
 com;O
 Eugênio;O
 Paiva;O
 .;O
 Já;O
 solicitado;O
 várias;O
 vezes;O
 ao;O
 14;O
 Batalhão;ORGANIZATION
 e;O
 nada;O
 foi;O
 feito;O
 ,;O
 pelo;O
 contrário;O
 a;O
 cada;O
 dia;O
 almenta;O
 mais;O
 .;O
"
"Todos;O
 dias;O
 pertubaçao;O
 por;O
 causa;O
 do;O
 trafico;O
 nessa;O
 rua;LOCATION
"
"Está;O
 rolando;O
 uma;O
 festa;O
 de;O
 aniversário;O
 regado;O
 a;O
 drogas;O
 e;O
 com;O
 muitos;O
 homens;PERSON
 armados;O
 .;O
 Início;O
 da;O
 rua;LOCATION
 Sá;O
 feira;O
 se;O
 areia;O
 branca;O
 em;O
 Belford;O
 roxo;O
 rua;LOCATION
 Carolina;O
 Ferreira;O
 altura;O
 número;O
 170;O
 .;O
 O;O
 som;O
 está;O
 alto;O
 ,;O
 muitos;O
 carros;O
 na;O
 rua;LOCATION
 .;O
 Dizem;O
 q;O
 tem;O
 um;O
 bandido;O
 muito;O
 famoso;O
 na;O
 festa;O
 .;O
 Muitas;O
 armas;O
 .;O
"
"Traficantes;PERSON
 ocupam;O
 às;O
 ruas;LOCATION
 Danton;O
 Coelho;O
 ,;O
 general;PERSON
 ediga;O
 Costa;PERSON
 ,;O
 projetada;O
 e;O
 estrada;O
 Monte;LOCATION
 formoso;O
 circulam;O
 armados;O
 com;O
 fuzis;O
 a;O
 qualquer;O
 hora;O
 do;O
 dia;O
 param;O
 os;O
 carros;O
 das;O
 pessoas;PERSON
 aportando;O
 armas;O
 e;O
 obrigando;O
 os;O
 motorista;PERSON
 a;O
 andar;LOCATION
 com;O
 o;O
 alerta;O
 ligado;O
 e;O
 todas;O
 às;O
 sexta;O
 feira;O
 fazem;O
 baile;O
 funk;O
 na;O
 estrada;O
 Monte;LOCATION
 formoso;O
 em;O
 frente;O
 a;O
 mercearia;O
 do;O
 Rogério;PERSON
 fecham;O
 a;O
 rua;LOCATION
 com;O
 manilhas;O
 e;O
 tronco;O
 é;O
 a;O
 noite;O
 toda;O
 ninguém;PERSON
 consegue;O
 dormir;O
 aqui;O
 a;O
 rua;LOCATION
 fica;O
 tomada;O
 de;O
 bandidos;PERSON
 e;O
 usuários;PERSON
 e;O
 o;O
 som;O
 é;O
 ensurdecedor;O
"
"Divisa;O
 entre;O
 nilopolis;O
 mesquita;LOCATION
 conhecido;O
 como;O
 chatuba;O
 na;O
 ponte;O
 que;O
 faz;O
 a;O
 divisao;O
 dos;O
 dois;O
 bairro;LOCATION
 rua;O
 Inacio;O
 Serra;O
 e;O
 Soares;O
 Neiva;O
 na;O
 beira;O
 do;O
 rio;LOCATION
 indo;O
 para;O
 mata;LOCATION
 do;O
 lado;O
 de;O
 nilopolis;O
 na;O
 beira;O
 do;O
 rio;LOCATION
 na;O
 direcao;O
 da;O
 mata;LOCATION
 gericino;O
 trafico;O
 pesado;O
 de;O
 trocas;O
 e;O
 armas;O
 os;O
 moradores;PERSON
 nao;O
 sabe;O
 o;O
 que;O
 fazer;O
 casa;LOCATION
 abandonada;O
 pela;O
 obra;O
 que;O
 o;O
 estado;O
 nao;O
 concluiu;O
 .;O
"
"Está;O
 tendo;O
 vendo;O
 de;O
 drogas;O
 na;O
 ilha;LOCATION
 da;O
 gigóia;O
 aqui;O
 na;O
 barra;O
 da;O
 tijuca;O
 .;O
 Tem;O
 dois;O
 rapazes;O
 aqui;O
 com;O
 droga;O
 em;O
 casa;LOCATION
 um;O
 se;O
 chama;O
 Flávio;PERSON
 e;O
 outro;PERSON
 Ronaldo;PERSON
"
""";O
 Possuo;O
 uma;O
 revenda;O
 de;O
 GLP;O
 ,;O
 no;O
 Colubandê;O
 ,;O
 São;O
 Gonçalo;O
 ,;O
 na;O
 Rua;O
 Salvatori;O
 ,;O
 altura;O
 do;O
 Hospital;O
 Geral;O
 .;O
 Na;O
 tarde;O
 de;O
 ontem;O
 fui;O
 chamada;O
 a;O
 portaria;O
 e;O
 me;O
 foi;O
 dito;O
 por;O
 um;O
 rapaz;PERSON
 de;O
 boa;O
 aparência;O
 ,;O
 cerca;O
 24;O
 anos;O
 ,;O
 que;O
 eu;O
 não;O
 poderia;O
 mais;O
 compara;O
 P13;O
 (;O
 botijão;O
 );O
 com;O
 o;O
 meu;O
 fornecedor;O
 (;O
 Ultragaz;ORGANIZATION
 );O
 .;O
 Que;O
 toda;O
 e;O
 qq;PERSON
 compara;O
 deveria;O
 ser;O
 feita;O
 em;O
 caminhão;O
 no;O
 caminhão;O
 "";O
 "";O
 deles;O
 "";O
 "";O
 (;O
 não;O
 se;O
 identificaram;O
 );O
 ,;O
 que;O
 passaria;O
 todos;O
 os;O
 dias;O
 na;O
 minha;O
 porta;O
 .;O
 Queriam;O
 que;O
 eu;O
 fixasse;O
 uma;O
 folha;O
 de;O
 A4;O
 na;O
 minha;O
 faixada;O
 com;O
 o;O
 valor;O
 de;O
 55;O
 ,;O
 00;O
 .;O
 E;O
 me;O
 ameaçou;O
 dizendo;O
 que;O
 "";O
 "";O
 a;O
 partir;O
 de;O
 hoje;O
 a;O
 minha;O
 área;O
 era;O
 fechada;O
 "";O
 "";O
 .;O
 Logo;O
 após;O
 o;O
 ocorrido;O
 entrei;O
 em;O
 contato;O
 com;O
 outros;O
 revendedores;PERSON
 que;O
 tinham;O
 recebido;O
 a;O
 mesma;O
 visita;O
 ,;O
 inclusive;O
 uma;O
 revenda;O
 onde;O
 o;O
 "";O
 "";O
 cabeça;O
 "";O
 "";O
 tinha;O
 entrado;O
 e;O
 ameaçado;O
 o;O
 proprietário;PERSON
 (;O
 Rafael;O
 do;O
 GÁS;O
 );O
 .;O
 Essa;O
 pessoa;PERSON
 é;O
 conhecida;O
 como;O
 TOM;O
 GÁS;O
 .;O
 Tem;O
 uma;O
 revenda;O
 da;O
 Liquigás;ORGANIZATION
 em;O
 Santa;O
 Luzia;O
 .;O
 Endereço;O
 Rua;O
 Olegário;O
 Nascimento;O
 ,;O
 2;O
 .;O
 Ele;O
 comprou;O
 um;O
 caminhão;O
 a;O
 cerca;O
 de;O
 1;O
 mês;O
 .;O
 Além;O
 do;O
 crime;O
 do;O
 TOM;O
 GÁS;O
 gostaria;O
 que;O
 fosse;O
 apurado;O
 como;O
 e;O
 quem;O
 dentro;O
 da;O
 Liquigás;ORGANIZATION
 está;O
 fornecendo;O
 os;O
 botijões;O
 para;O
 ele;O
 .;O
 A;O
 indústria;O
 de;O
 GLP;O
 é;O
 muito;O
 organizada;O
 e;O
 os;O
 revendedores;PERSON
 são;O
 acompanhados;O
 de;O
 perto;O
 por;O
 condutores;PERSON
 da;O
 área;O
 .;O
 Se;O
 ele;O
 teve;O
 acesso;O
 a;O
 uma;O
 quantidade;O
 maior;O
 de;O
 carga;O
 foi;O
 pq;O
 alguém;PERSON
 na;O
 Cia;ORGANIZATION
 deu;O
 cobertura;O
 .;O
 "";O
"
""";O
 Boa;ORGANIZATION
 tarde;O
 .;O
 Existe;O
 nas;O
 proximidades;O
 da;O
 rodoviaria;LOCATION
 novo;O
 rio;LOCATION
"
"Tráfico;O
 ,;O
 consumo;O
 e;O
 venda;O
 de;O
 drogas;O
 a;O
 menores;O
 por;O
 produtora;PERSON
 do;O
 Rio;O
 de;O
 janeiro;O
 chamada;O
 ABRAXAS;O
 .;O
"
"Medicamentos;O
 roubados;O
 na;O
 Ilha;O
 do;O
 governador;O
 .;O
 Drogaria;O
 mundial;O
 ,;O
 na;O
 estrada;O
 do;O
 Galeão;O
 646;O
 .;O
"
"Rapaz;PERSON
 andando;O
 com;O
 carro;O
 numeração;O
 do;O
 chassi;O
 adulterado;O
 Tucson;O
 placa;O
 kql8395;O
 cor;O
 prata;O
 residente;O
 no;O
 final;O
 da;O
 rua;LOCATION
 pinda;O
 Belford;O
 roxo;O
 próximo;O
 do;O
 campo;LOCATION
 estrela;O
 ,;O
 nome;O
 do;O
 Rapaz;PERSON
 Dodô;PERSON
 carro;O
 fica;O
 no;O
 final;O
 Al;LOCATION
 da;O
 rua;LOCATION
 anda;O
 com;O
 pai;PERSON
 Zeca;PERSON
 e;O
 com;O
 o;O
 filho;PERSON
 comprou;O
 barato;O
"
"rua;LOCATION
 capitão;O
 Salustiano;O
 ,;O
 são;O
 João;O
 de;O
 Meriti;O
 próximo;O
 ao;O
 número;O
 300;O
 ,;O
 em;O
 um;PERSON
 condomínio;LOCATION
 .;O
 Nesta;O
 rua;LOCATION
 exatamente;O
 dentro;O
 do;O
 condomínio;LOCATION
 está;O
 havendo;O
 tráfico;O
 de;O
 drogas;O
 ,;O
 na;O
 referida;O
 localidade;LOCATION
 estão;O
 ficando;O
 usuários;PERSON
 e;O
 compradores;PERSON
 na;O
 porta;O
 do;O
 condomínio;LOCATION
 .;O
 Esta;O
 situação;O
 esta;O
 insustentável;O
 ,;O
 várias;O
 motos;O
 fazendo;O
 trabalho;O
 de;O
 avião;O
 ,;O
 na;O
 esquina;LOCATION
 perto;O
 da;O
 padaria;LOCATION
 e;O
 piscina;O
 bar;O
 fica;O
 um;PERSON
 olheiro;PERSON
 também;O
 .;O
 Na;O
 rua;LOCATION
 há;O
 policiais;O
 militares;O
 ,;O
 inclusive;O
 eu;O
 sou;O
 um;PERSON
 deles;O
 que;O
 vos;O
 relata;O
 e;O
 já;O
 não;O
 aguento;O
 mais;O
 .;O
 Ja;O
 que;O
 nada;O
 podemos;O
 fazer;O
 em;O
 prol;O
 de;O
 melhorias;O
 e;O
 que;O
 os;O
 direitos;O
 dos;O
 humanos;PERSON
 para;O
 quem;O
 realmente;O
 precisa;O
 não;O
 servem;O
 de;O
 nada;O
 ,;O
 solicita-vos;O
 uma;O
 rápida;O
 resposta;O
 antes;O
 que;O
 providências;O
 sejam;O
 tomadas;O
 .;O
 Grato;O
 !;O
"
"Sr;PERSON
 .;O
 Marcos;PERSON
 (;O
 branco;O
 ,;O
 careca;O
 ,;O
 possui;O
 um;O
 honda;O
 fit;O
 );O
 ,;O
 tem;O
 ameaçado;O
 matar;O
 seus;O
 vizinhos;PERSON
 ,;O
 alegando;O
 ter;O
 uma;O
 arma;O
 de;O
 fogo;O
 .;O
 Por;O
 varias;O
 vezes;O
 durante;O
 o;O
 carnaval;O
 ,;O
 chegou;O
 alterado;O
 em;O
 casa;LOCATION
 ,;O
 e;O
 ameaçou;O
 matar;O
 um;O
 jovem;PERSON
 ,;O
 porque;O
 o;O
 carro;O
 do;O
 jovem;PERSON
 estava;O
 em;O
 frente;O
 ao;O
 seu;O
 portao;O
 .;O
 Tambem;O
 ameacou;O
 dar;O
 um;O
 tiro;O
 em;O
 um;O
 jovem;PERSON
 ,;O
 seu;O
 vizinho;PERSON
 ,;O
 aterrorizando;O
 toda;O
 vizinhança;PERSON
 ,;O
 por;O
 vezes;O
 ,;O
 foi;O
 avistado;O
 com;O
 Arma;O
 de;O
 fogo;O
 e;O
 constantes;O
 ameaças;O
 .;O
 Recentemente;O
 usou;O
 do;O
 poder;O
 de;O
 fogo;O
 ,;O
 e;O
 ameaçou;O
 matar;O
 um;O
 vizinho;PERSON
 (;O
 garoto;O
 moreno;O
 ,;O
 ele;O
 é;O
 da;O
 marinha;PERSON
 );O
 .;O
"
"Nós;O
 últimos;O
 dias;O
 durante;O
 a;O
 semana;O
 ,;O
 cerca;O
 de;O
 8;O
 jovens;PERSON
 do;O
 sexo;O
 masculino;O
 aparentando;O
 idade;O
 entre;O
 12;O
 e;O
 14;O
 anos;O
 com;O
 uniformes;O
 de;O
 escola;ORGANIZATION
 publica;O
 estão;O
 fazendo;O
 uso;O
 de;O
 drogas;O
 visualmente;O
 maconha;O
 ,;O
 eles;O
 preparam;O
 e;O
 fumam;O
 na;O
 escadaria;O
 da;O
 Rua;O
 Martins;O
 Lage;O
 e;O
 depois;O
 sobem;O
 em;O
 direção;O
 a;O
 Rua;O
 Vaz;O
 de;O
 Toledo;O
 ,;O
 não;O
 sei;O
 informar;O
 precisamente;O
 qual;O
 escola;ORGANIZATION
 eles;O
 pertencem;O
 mas;O
 acredito;O
 que;O
 sejam;O
 da;O
 Benevenuto;PERSON
 ao;O
 lado;O
 da;O
 Visconde;O
 de;O
 Cairu;O
 .;O
"
"Esse;O
 rafael;PERSON
 ph;O
 ele;O
 vem;O
 aterrorizando;O
 a;O
 área;O
 ele;O
 e;O
 o;O
 dono;PERSON
 daqui;O
 o;O
 vando;O
 perereca;O
 vem;O
 roubando;O
 tudo;O
 na;O
 br;O
 e;O
 tras;O
 para;O
 ca;O
 com;O
 o;O
 dinheiro;O
 dos;O
 múltiplos;O
 roubos;O
 eles;O
 promovem;O
 festas;O
 com;O
 orgias;O
 drogas;O
 sons;O
 isso;O
 e;O
 um;O
 absurdo;O
 os;O
 moradores;PERSON
 daqui;O
 não;O
 aguentam;O
 mas;O
 nao;O
 pedirmos;O
 pelo;O
 amor;O
 de;O
 deus;O
 que;O
 os;O
 senhores;PERSON
 autoridades;PERSON
 que;O
 o;O
 secretário;PERSON
 de;O
 segurança;O
 faca;O
 uma;O
 mega;O
 opereção;O
 aqui;O
 o;O
 ph;O
 outro;O
 dia;O
 pegou;O
 uma;O
 menina;PERSON
 de;O
 12;O
 anos;O
 e;O
 fez;O
 sexo;O
 com;O
 ela;O
 no;O
 meio;O
 do;O
 campo;LOCATION
 da;O
 caroba;PERSON
 e;O
 isso;O
 acho;O
 q;O
 nao;O
 e;O
 nada;O
 perto;O
 do;O
 cabelereiro;O
 q;O
 ele;O
 tbm;O
 participou;O
 da;O
 morte;O
 mas;O
 saiu;O
 impune;O
"
""";O
 Mais;O
 um;O
 ônibus;O
 assaltado;O
 ontem;O
 08/08/17;O
 ,;O
 por;O
 volta;O
 das;O
 22;O
 :;O
 00h;O
 da;O
 Viação;O
 Reginas;O
 ,;O
 linha;O
 :;O
 Central;O
 x;O
 Magé;O
 .;O
 O;O
 trecho;O
 entre;O
 o;O
 Feirão;O
 das;O
 malhas;O
 até;O
 a;O
 Reduc;ORGANIZATION
 ,;O
 já;O
 é;O
 rota;O
 de;O
 assaltos;O
 a;O
 ônibus;O
 .;O
 A;O
 minha;O
 linha;O
 original;O
 é;O
 a;O
 Central;O
 x;O
 Saracuruna;LOCATION
 ,;O
 da;O
 Viação;O
 União;ORGANIZATION
 .;O
 De;O
 lá;O
 para;O
 cá;O
 uso;O
 qualquer;O
 linha;O
 para;O
 essa;O
 região;LOCATION
 ,;O
 e;O
 mais;O
 uma;O
 vez;O
 fui;O
 assaltado;O
 ,;O
 não;O
 tem;O
 jeito;O
 .;O
 Notem;O
 nos;O
 ônibus;O
 duas;O
 coisas;O
 :;O
 cortina;O
 toda;O
 feixada;O
 ou;O
 luz;O
 do;O
 salão;LOCATION
 em;O
 meia;O
 luz;O
 ou;O
 baixa;O
 velocidade;O
 nesse;O
 trecho;O
 sempre;O
 pela;O
 direita;O
 ,;O
 sem;O
 fazer;O
 ultrapassagem;O
 para;O
 terem;O
 o;O
 tempo;O
 .;O
 Outro;O
 detalhe;O
 que;O
 quando;O
 chegado;O
 a;O
 Delegacia;LOCATION
 de;O
 Campos;O
 Elísios;O
 ,;O
 foi;O
 o;O
 ônibus;O
 da;O
 União;ORGANIZATION
 ,;O
 não;O
 atenderam;O
 alegando;O
 fazer;O
 a;O
 pré;O
 ocorrência;O
 pela;O
 internet;O
 ,;O
 "";O
 "";O
 DEDIC;O
 "";O
 "";O
 ,;O
 na;O
 segunda;O
 vez;O
 foi;O
 somente;O
 eu;O
 ,;O
 pois;O
 moro;O
 para;O
 essa;O
 região;LOCATION
 ,;O
 fui;O
 orientado;O
 novamente;O
 pela;O
 internet;O
 ,;O
 eu;O
 fiz;O
 nas;O
 duas;O
 ocasiões;O
 .;O
 Sem;O
 hipocrisia;O
 ,;O
 será;O
 que;O
 todos;PERSON
 fazem;O
 pela;O
 internet;O
 ?;O
 Por;O
 isso;O
 não;O
 gera;O
 dados;O
 e;O
 estatística;O
 para;O
 ação;O
 policial;O
 .;O
 Nos;O
 dois;O
 assaltos;O
 foram;O
 3;O
 elementos;O
 que;O
 embarcaram;O
 no;O
 Porcão;O
 ,;O
 ou;O
 seja;O
 ,;O
 já;O
 estudam;O
 esse;O
 trajeto;O
 da;O
 BR;ORGANIZATION
 entre;O
 o;O
 Feirão;O
 das;O
 malhas;O
 até;O
 a;O
 Reduc;ORGANIZATION
 .;O
 Mas;O
 a;O
 linha;O
 do;O
 Saracuruna;LOCATION
 está;O
 demais;O
 .;O
 .;O
 .;O
 Basta;O
 acompanhar;O
 essas;O
 páginas;O
 de;O
 Facebook;ORGANIZATION
 :;O
 Reage;O
 Caxias;O
 ,;O
 Roberto;O
 Santos;O
 ,;O
 Reage;O
 Saracuruna;LOCATION
 e;O
 outros;O
 Reage;O
 que;O
 existem;O
 .;O
 Não;O
 foram;O
 dois;O
 assaltos;O
 comigo;O
 ,;O
 são;O
 vários;O
 nesse;O
 trajeto;O
 e;O
 na;O
 Delegacia;LOCATION
 sempre;O
 a;O
 mesmas;O
 resposta;O
 :;O
 internet;O
 .;O
 "";O
"
"Tem;O
 Um;O
 jovem;PERSON
 de;O
 Camisa;O
 Laranja;O
 Vendeno;O
 Troga;O
"
"Tem;O
 uma;O
 moto;O
 circulando;O
 sem;O
 placa;O
 na;O
 padre;PERSON
 Pompílio;PERSON
 ela;O
 fica;O
 parada;O
 no;O
 número;O
 número;O
 135;O
 .;O
"
"Na;O
 esquina;LOCATION
 da;O
 rua;LOCATION
 podem;O
 ser;O
 vistos;O
 diariamente;O
 traficantes;PERSON
 usando;O
 e;O
 vendendo;O
 drogas;O
"
"Boa;O
 tarde;O
 !;O
 Venhamos;O
 fazer;O
 uma;O
 queixa;O
 e;O
 denúncia;O
 do;O
 cidadão;PERSON
 que;O
 reside;O
 na;O
 localidade;LOCATION
 abaixo;O
 .;O
 pois;O
 o;O
 mesmo;O
 vem;O
 fazendo;O
 e;O
 trazendo;O
 produtos;O
 sem;O
 notas;O
 fiscais;O
 aos;O
 seus;O
 clientes;PERSON
 e;O
 desejando;O
 o;O
 pior;O
 aos;O
 mesmos;O
 .;O
 xingamentos;O
 e;O
 cigarros;O
 a;O
 todo;O
 instante;O
 .;O
 Macomha;O
 e;O
 cigarros;O
 também;O
 sem;O
 notas;O
 fiscais;O
 .;O
 Faz;O
 serviços;O
 sem;O
 garantia;O
 e;O
 ainda;O
 faz;O
 cliente;PERSON
 esperar;O
 dias;O
 e;O
 dias;O
 com;O
 o;O
 serviço;O
 prestado;O
 e;O
 sem;O
 garantia;O
 .;O
 O;O
 local;LOCATION
 já;O
 não;O
 eh;O
 favorável;O
 .;O
 Não;O
 tem;O
 espaço;O
 para;O
 clientes;PERSON
 esperar;O
 .;O
 nao;O
 tem;O
 banheiro;O
 .;O
 Água;O
 .;O
 Fora;O
 os;O
 objetos;O
 largados;O
 no;O
 chão;LOCATION
 sem;O
 ter;O
 organização;ORGANIZATION
 e;O
 disciplina;O
 .;O
 O;O
 mesmo;O
 não;O
 dar;O
 assistência;O
 técnica;O
 e;O
 muito;O
 menos;O
 atenção;O
 aos;O
 clientes;PERSON
 e;O
 vizinhos;O
 .;O
 soh;O
 quer;O
 saber;O
 de;O
 farra;O
 e;O
 cigarros;O
 .;O
 Várias;O
 vezes;O
 vimos;O
 isso;O
 é;O
 até;O
 mesmo;O
 envolve;O
 o;O
 amigo;PERSON
 nas;O
 paradas;O
 .;O
 Pedindo;PERSON
 para;O
 o;O
 mesmo;O
 guardar;O
 peças;O
 ou;O
 outros;O
 produtos;O
 .;O
 Gostaríamos;O
 de;O
 uma;O
 solução;O
 .;O
 Sem;O
 mais;O
"
"Minha;O
 rua;LOCATION
 e;O
 as;O
 demais;O
 no;O
 entorno;LOCATION
 ,;O
 quando;O
 de;O
 operações;O
 no;O
 morro;LOCATION
 do;O
 chapadão;O
 ,;O
 se;O
 torna;O
 deposito/estacionamento;O
 de;O
 carros;O
 roubados;O
 .;O
 A;O
 estratégia;O
 usada;O
 pelos;O
 marginais;PERSON
 é;O
 de;O
 estacionar;O
 os;O
 veículos;O
 de;O
 modo;O
 quando;O
 do;O
 patrulhamento;O
 os;O
 policiais;PERSON
 acharem;O
 que;O
 se;O
 trata;O
 de;O
 carros;O
 de;O
 moradores;PERSON
 o;O
 que;O
 de;O
 fato;O
 não;O
 é;O
 .;O
 Solicito;O
 maior;O
 empenho;O
 põe;O
 parte;O
 da;O
 polícia;O
 militar;O
 para;O
 esse;O
 fato;O
 .;O
"
"Boa;O
 noite;O
 todos;O
 os;O
 dias;O
 a;O
 noite;O
 jovens;PERSON
 usam;O
 drogas;O
 sem;O
 nenhum;O
 pudor;O
 aos;O
 vizinhos;PERSON
 nesses;O
 endereços;O
 aí;O
 .;O
 Hugo;O
 Freitas;O
 fiquei;O
 sabendo;O
 que;O
 esse;O
 Hugo;O
 Freitas;O
 esconde;O
 as;O
 drogas;O
 dentro;O
 da;O
 mochila;O
 em;O
 casa;LOCATION
 .;O
 Esse;O
 é;O
 o;O
 responsável;PERSON
 pela;O
 compra;O
 das;O
 drogas;O
 e;O
 consumo;O
 entre;O
 os;O
 jovens;PERSON
 nestes;O
 endereços;O
 conforme;O
 listei;O
 .;O
 Tudo;O
 isso;O
 a;O
 noite;O
 entre;O
 Duque;O
 de;O
 Caxias;O
 (;O
 Jardim;O
 Olavo;O
 Bilac;O
 );O
 São;O
 João;O
 de;O
 Meriti;O
 .;O
"
"Está;O
 denúncia;O
 é;O
 sobre;O
 a;O
 morte;O
 do;O
 ex;O
 Vereador;O
 e;O
 vice;O
 prefeito;PERSON
 de;O
 Nilópolis;LOCATION
 ,;O
 Ratinho;PERSON
 .;O
 Tudo;O
 foi;O
 tramado;O
 pelo;O
 prefeito;PERSON
 de;O
 Mesquita;LOCATION
 ,;O
 Gelsinho;O
 Guerreiro;O
 ,;O
 o;O
 seu;O
 candidato;PERSON
 a;O
 você;O
 Evandro;PERSON
 Taveira;O
 e;O
 o;O
 Thiago;PERSON
 Peixeiro;O
 .;O
 O;O
 prefeito;PERSON
 tinha;O
 uma;O
 dívida;O
 de;O
 cerca;O
 de;O
 1;O
 milhão;O
 ,;O
 como;O
 a;O
 prefeitura;ORGANIZATION
 andava;O
 mal;O
 das;O
 pernas;O
 ,;O
 Ratinho;PERSON
 estava;O
 ameaçando;O
 o;O
 prefeito;PERSON
 ,;O
 dizendo;O
 que;O
 ele;O
 iria;O
 pagar;O
 de;O
 um;O
 jeito;O
 ou;O
 de;O
 outro;O
 .;O
 Então;O
 ,;O
 como;O
 eles;O
 não;O
 queriam;O
 disponibilizar;O
 desta;O
 quantia;O
 resolveram;O
 executar;O
 o;O
 plano;O
 .;O
 Thiago;PERSON
 ficou;O
 responsável;O
 de;O
 recrutar;O
 os;O
 matadores;PERSON
 ,;O
 Evandro;PERSON
 disponibilizou;O
 os;O
 recursos;O
 para;O
 pagar;O
 .;O
 Existem;O
 provas;O
 em;O
 poder;O
 do;O
 Thiago;PERSON
 que;O
 não;O
 sei;O
 dizer;O
 o;O
 que;O
 é;O
 .;O
 Mas;O
 seria;O
 em;O
 breve;O
 eles;O
 iriam;O
 destruir;O
 .;O
"
"Bandidos;O
 frequentando;O
 TOP;O
 SHOPPING;O
 ,;O
 NA;O
 BAIXADA;O
 FLUMINENSE;O
 .;O
 CENTRO;O
 de;O
 Nova;O
 Iguaçu;O
 .;O
 Ficam;O
 sentados;O
 na;O
 mesa;O
 ,;O
 em;O
 frente;O
 ao;O
 PILLAR;O
 GRILL;O
 E;O
 FICAM;O
 NA;O
 CERVEJA;O
 .;O
 Relatos;O
 de;O
 que;O
 atuam;O
 no;O
 ARCO;O
 METROPOLITANO;O
 E;O
 NO;O
 CENTRO;O
 ,;O
 já;O
 balearam;O
 várias;O
 vítimas;PERSON
 .;O
 Um;PERSON
 deles;O
 tem;O
 cabelo;O
 oxigenado;O
 e;O
 os;O
 outros;PERSON
 são;O
 altos;O
 e;O
 magros;O
 ,;O
 usam;O
 boné;O
 .;O
"
"Veiculo;O
 placa;O
 KXK;O
 8071;O
 deixado;O
 ha;O
 3;O
 dias;O
 e;O
 que;O
 de;O
 acordo;O
 com;O
 o;O
 sinesp;O
 consta;O
 como;O
 roubado;O
 .;O
"
"Tem;O
 um;O
 carro;O
 roubado;O
 de;O
 placa;O
 LPV;ORGANIZATION
 3323;O
 na;O
 tr;O
 Miguel;O
 pinto;O
 em;O
 fte;O
 ao;O
 número;O
 394;O
 .;O
 Obs;O
 :;O
 eu;O
 denúncio;O
 mas;O
 não;O
 aparece;O
 carro;O
 de;O
 polícia;ORGANIZATION
 nenhum;O
 pra;O
 averiguar;O
 já;O
 estou;O
 começando;O
 a;O
 achar;O
 que;O
 tem;O
 conivência;O
 de;O
 alguém;PERSON
 de;O
 dentro;O
 do;O
 disque;O
 denúncia;O
 ou;O
 da;O
 polícia;ORGANIZATION
 .;O
 Por;O
 favor;O
 eu;O
 quero;O
 estar;O
 errado;O
 .;O
 Porque;O
 não;O
 é;O
 o;O
 primeiro;O
 e;O
 demoram;O
 tanto;O
 que;O
 o;O
 ladrão;PERSON
 volta;O
 e;O
 retira;O
 o;O
 carro;O
 do;O
 local;LOCATION
 .;O
"
"Traficantes;O
 se;O
 reorganizando;O
 em;O
 santo;O
 cristo;O
 .;O
 rua;LOCATION
 nabuco;O
 e;O
 rua;LOCATION
 Moreira;O
 pinto;O
 .;O
 Estão;O
 portando;O
 armas;O
 grandes;O
 .;O
 Local;O
 impregnado;O
 de;O
 veículos;O
 de;O
 luxo;O
 roubados;O
 ,;O
 incluindo;O
 motos;O
 .;O
 Muitos;O
 adolescentes;PERSON
 de;O
 moto;O
 em;O
 alta;O
 velocidade;O
 pondo;O
 vidas;O
 em;O
 risco;O
 .;O
 Na;O
 nabuco;O
 eles;O
 fogem;O
 pelo;O
 beco;O
 das;O
 escadinha;O
 que;O
 tem;O
 saída;O
 na;O
 rua;LOCATION
 farense;ORGANIZATION
 .;O
 Que;O
 pode;O
 ser;O
 acessado;O
 pela;O
 rua;LOCATION
 do;O
 ponto;O
 .;O
 Att;PERSON
 :;O
 pode;O
 ser;O
 que;O
 tenham;O
 refúgio;O
 no;O
 percurso;O
 do;O
 beco;O
 das;O
 escadinhas;O
 (;O
 conhecido;O
 como;O
 casa;O
 velha;O
 );O
 .;O
"
"4;O
 veículos;O
 roubados;O
 dentro;O
 do;O
 condominio;LOCATION
 nova;O
 ccpl;O
 .;O
 Entre;O
 os;O
 2;O
 primeiros;O
 blocos;O
 verdes;O
 ,;O
 próximo;O
 ao;O
 muro;O
 dá;O
 linha;O
 do;O
 trem;O
"
"Produtora;O
 tem;O
 vendido;O
 drogas;O
 em;O
 Oo;O
 psicodélicos;O
 na;O
 noite;O
 do;O
 Rio;O
 de;O
 janeiro;O
"
"TEM;O
 UM;O
 VEICULO;O
 DE;O
 PLACA;O
 LUJ;O
 NA;O
 TR;ORGANIZATION
 :;O
 MIGUEL;O
 PINTO;O
 EM;O
 FTE;O
 AO;O
 NÚMERO;O
 394;O
 QUE;O
